Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Parizeau, M.-H.","From Apocalypse to Anthropocene: Ethical course of climate change [De l'Apocalypse à l'Anthropocène : Parcours éthiques des changements climatiques]",2016,"Revue de Metaphysique et de Morale","89","1",,"23","38",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964499666&partnerID=40&md5=4d89a5acc89a6955a9f992b3f293f476",Review,,Scopus,2-s2.0-84964499666
"Lavik, T.","Climate change denial, freedom of speech and global justice",2016,"Etikk i Praksis","10","2",,"75","90",,,10.5324/eip.v10i2.1923,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994545705&doi=10.5324%2feip.v10i2.1923&partnerID=40&md5=e4b350b49f8237bb0c53d9a69554c912",Review,,Scopus,2-s2.0-84994545705
"Doig, E.","What possibilities and obstacles does international law present for preserving the sovereignty of Island States?",2016,"Tilburg Law Review","21","1",,"72","97",,,10.1163/22112596-02101004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971451940&doi=10.1163%2f22112596-02101004&partnerID=40&md5=dda9e524bbddadfcce3746b7bd63571f",Review,,Scopus,2-s2.0-84971451940
"Ross, K.","Preparing for an uncertain future with climate smart agriculture",2016,"California Agriculture","70","1",,"4","5",,,10.3733/ca.v070n01p4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960868552&doi=10.3733%2fca.v070n01p4&partnerID=40&md5=d34dfbed6852ee4eec26ec2883f5817d",Review,,Scopus,2-s2.0-84960868552
"Bi, H., Huang, H., Fu, M., Fu, T., Zhou, X., Xu, X.","Estimating sea-ice volume flux out of the Laptev Sea using multiple satellite observations",2016,"Polar Research","35","2016", 24875,"","",,,10.3402/polar.v35.24875,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011304791&doi=10.3402%2fpolar.v35.24875&partnerID=40&md5=f69f64e15a86484233f8500015ff5cd6",Review,,Scopus,2-s2.0-85011304791
"Sonnett, J.","The political economy of water in the past, present, and future",2016,"Nature and Culture","11","2",,"206","214",,,10.3167/nc.2016.110205,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977589034&doi=10.3167%2fnc.2016.110205&partnerID=40&md5=d5a0e9968541019f91b74e39506642e3",Review,,Scopus,2-s2.0-84977589034
"Beierkuhnlein, C., Jaeschke, A., Jentsch, A.","Weather extremes and extreme climate events as drivers of dynamic trends in nature conservation - A desk review of the literature [Wetterextreme und klimatische Extremereignisse als Triebfedern dynamischer Entwicklungen im Naturschutz - Eine Literaturrecherche]",2016,"Natur und Landschaft","91","8",,"374","381",,,10.17433/8.2016.50153406.374-381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983792054&doi=10.17433%2f8.2016.50153406.374-381&partnerID=40&md5=ace8cf790b57339b95ca96a152376bbc",Review,,Scopus,2-s2.0-84983792054
"Mabhaudhi, T., Mpandeli, S., Madhlopa, A., Modi, A.T., Backeberg, G., Nhamo, L.","Southern Africa's water-energy nexus: Towards regional integration and development",2016,"Water (Switzerland)","8","6", 235,"","",,,10.3390/w8060235,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973127006&doi=10.3390%2fw8060235&partnerID=40&md5=8b4e0048cee52c39360e754c5f8b85c2",Review,,Scopus,2-s2.0-84973127006
"Boulanger-Lapointe, N., Lévesque, E., Baittinger, C., Schmidt, N.M.","Local variability in growth and reproduction of Salix arctica in the High Arctic",2016,"Polar Research","35","2016", 24126,"","",,,10.3402/polar.v35.24126,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011298886&doi=10.3402%2fpolar.v35.24126&partnerID=40&md5=0ecac4d948c227622e403bf47e38a666",Review,,Scopus,2-s2.0-85011298886
"Mgbemene, C.A., Nnaji, C.C., Nwozor, C.","Industrialization and its backlash: Focus on climate change and its consequences",2016,"Journal of Environmental Science and Technology","9","4",,"301","316",,,10.3923/jest.2016.301.316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974808919&doi=10.3923%2fjest.2016.301.316&partnerID=40&md5=97f0721ea99ffe3f7f5680619ce66193",Review,,Scopus,2-s2.0-84974808919
"Merton, S.R.","Stray thoughts on how it might go",2016,"Ekonomicheskaya Sotsiologiya","17","1",,"22","29",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989168230&partnerID=40&md5=36efcef136012613e2f4eda8e521775d",Review,,Scopus,2-s2.0-84989168230
"Yates, D., Vervoort, R.W., Minasny, B., McBratney, A.","The history of using rainfall data to improve production in the grain industry in Australia - From Goyder to ENSO",2016,"Crop and Pasture Science","67","5",,"467","479",,,10.1071/CP15053,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973365058&doi=10.1071%2fCP15053&partnerID=40&md5=6c922c333222f9b18313c0d4cdf02835",Review,,Scopus,2-s2.0-84973365058
"Belesky, D.P., Malinowski, D.P.","Grassland communities in the USA and expected trends associated with climate change [Zbiorowiska łąkowe w USA i spodziewane kierunki ich przekształceń związane ze zmianami klimatycznymi]",2016,"Acta Mycologica","69","2", 1673,"","",25,,10.5586/aa.1673,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977573295&doi=10.5586%2faa.1673&partnerID=40&md5=b1b21c79f03409c531e9891c48a2c2d8",Review,,Scopus,2-s2.0-84977573295
"Kang, C.S., Kanniah, K.D., Alvin Lau, M.S.","Microwave remote sensing for soil moisture estimation in tropical regions - A review and SMOS L2 products validation",2016,"International Journal of Geoinformatics","12","2",,"9","16",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975038097&partnerID=40&md5=b2e22a45313f17897a2e26580002bfc3",Review,,Scopus,2-s2.0-84975038097
"Kostka, R.","Johann Nepomuk Count Wilczek and Austrian arctic research [Johann Nepomuk Graf Wilczek und die österreichische Arktisforschung]",2016,"Mitteilungen der Osterreichischen Geographischen Gesellschaft","158",,,"320","333",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021257688&partnerID=40&md5=92479e3b810cab870e65dbb6e5456405",Review,,Scopus,2-s2.0-85021257688
"Hiko, A., Malicha, G.","Climate change and animal health risk",2016,"Advances in Sustainability and Environmental Justice","19",,,"77","111",,,10.1108/S2051-503020160000019004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006381960&doi=10.1108%2fS2051-503020160000019004&partnerID=40&md5=2e77db9ad492bcdf7a6572201283a2e8",Review,,Scopus,2-s2.0-85006381960
"Weiland, S.","On the role of evidence and knowledge in sustainability governance -towards a reflexive approach to political decision-making ?",2016,"Revue de Metaphysique et de Morale","89","1",,"39","54",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964476024&partnerID=40&md5=a3e7291e6e1248d1ed7ff32eee3d2392",Review,,Scopus,2-s2.0-84964476024
"Paolini, R., Tagliabue, L.C., Rosina, E., MeshkinKiya, M., De Angelis, E.","Application of biological growth risk models to the management of built heritage [Utilizzo di modelli di proliferazione biologica nella gestione del patrimonio storico]",2016,"TECHNE","12",,,"207","213",,,10.13128/Techne-19354,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999098827&doi=10.13128%2fTechne-19354&partnerID=40&md5=b66c111ecc980b98411ed8cab51c061b",Review,,Scopus,2-s2.0-84999098827
"Caetano, C.M., Peña C, R.D., Maigual J, J.L., Vásquez D, L.N., Nunes, D.C., Pazdiora, B.R.C.N.","Participatory breeding: Tool for conservation of neglected and underutilized crops [Mejoramiento participativo: Herramienta para la conservación de cultivos subutilizados y olvidados]",2016,"Acta Agronomica","64","3",,"307","327",,,10.15446/acag.v64n3sup.50550,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011827171&doi=10.15446%2facag.v64n3sup.50550&partnerID=40&md5=e3fac9e3a751342663385fcbe4332f4c",Review,,Scopus,2-s2.0-85011827171
"Leder, T.D., Leder, N., Hećimović, Ž.","Split Metropolitan area surface temperature assessment with remote sensing method [Odredivanje površinske temperature tla područja Splita metodom daljinske detekcije]",2016,"Gradjevinar","68","11",,"895","905",,,10.14256/JCE.1661.2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008172787&doi=10.14256%2fJCE.1661.2016&partnerID=40&md5=5b625320f3d9a7b77540a44bc6418f94",Review,,Scopus,2-s2.0-85008172787
"Frilling, A.","Role of surgeons in the changing sociocultural, political, and environmental climate",2016,"Annals of Surgery","264","5",,"691","695",,,10.1097/SLA.0000000000001910,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978710919&doi=10.1097%2fSLA.0000000000001910&partnerID=40&md5=4e5a47065f796499c03f9677f376de2f",Review,,Scopus,2-s2.0-84978710919
"Stojic, S.S., Stanišic, N., Stojic, A., Džamic, V.","Seasonal mortality variations of cardiovascular, respiratory and malignant diseases in the city of belgrade",2016,"Stanovnistvo","54","1",,"83","104",,,10.2298/STNV151019001S,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012902384&doi=10.2298%2fSTNV151019001S&partnerID=40&md5=99fc57e30733d3ec55ab598cf2965c3f",Review,,Scopus,2-s2.0-85012902384
"Rotman, D.","Hot and violent",2016,"Technology Review","119","1",,"70","74",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023202211&partnerID=40&md5=0367828738c09417a9500d3f6b6ff4be",Review,,Scopus,2-s2.0-85023202211
"Van De Haterd, R.J.W., Broeckx, P.-B., Inberg, J.A.","New records of Ceratophyllum submersum L. in the River 'Meuse' and in the 'IJssel Valley'; an expansion caused by climate change? [Nieuwe vondsten van Ceratophyllum submersum L. (Fijn hoornblad) in de Maas en de IJsselvallei; uitbreiding als gevolg van klimaatverandering?]",2016,"Gorteria: Tijdschrift voor Onderzoek aan de Wilde Flora","38","2",,"29","33",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018704518&partnerID=40&md5=1432b118734f23de0a70ed4d105870b6",Review,,Scopus,2-s2.0-85018704518
"Pannetier, R., Frampton, A.","Air warming trends linked to permafrost warming in the sub-Arctic catchment of Tarfala, Sweden",2016,"Polar Research","35","2016", 28978,"","",,,10.3402/polar.v35.28978,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011105406&doi=10.3402%2fpolar.v35.28978&partnerID=40&md5=53128cf5c43dbe9bceee5e430271bf48",Review,,Scopus,2-s2.0-85011105406
"Johnston, R.","Lacking rights and justice in a burning world: The case for granting standing to future generations in climate change litigation",2016,"Tilburg Law Review","21","1",,"31","51",,,10.1163/22112596-02101002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971492431&doi=10.1163%2f22112596-02101002&partnerID=40&md5=4f2f2f198e3b07be5bcebb2f1dd2e4a1",Review,,Scopus,2-s2.0-84971492431
"Fotuhi-Firuzabad, M., Safdarian, A., Moeini-Aghtaie, M., Ghorani, R., Rastegar, M., Farzin, H.","Upcoming challenges of future electric power systems: Sustainability and resiliency",2016,"Scientia Iranica","23","4",,"1565","1577",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013803448&partnerID=40&md5=6f3dbeb5815fcaddb78375bd4b437f84",Review,,Scopus,2-s2.0-85013803448
"Halstead, E.","Citizens of sinking islands: Early victims of climate change",2016,"Indiana Journal of Global Legal Studies","23","2",,"819","837",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005980932&partnerID=40&md5=dfca5398bca37ba624bccd14a1f185b0",Review,,Scopus,2-s2.0-85005980932
"Wiener, J.B.","Climate policy in the new US administration",2016,"Economics and Policy of Energy and the Environment","2016","3",,"45","61",,,10.3280/EFE2016-003004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030110548&doi=10.3280%2fEFE2016-003004&partnerID=40&md5=b7128d79f4625a3ee77e563b34782cd2",Review,,Scopus,2-s2.0-85030110548
"Tewdwr-Jones, M.","Health, cities and planning: Using universities to achieve place innovation",2016,"Perspectives in Public Health","137","1",,"31","34",,,10.1177/1757913916677524,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009786999&doi=10.1177%2f1757913916677524&partnerID=40&md5=9839c11f830a1883c417066bf744a15a",Review,,Scopus,2-s2.0-85009786999
"Rigillo, M.","Green Infrastructures and Ecosystem Services in urban areas: Research perspectives in environmental design [Infrastrutture verdi e servizi eco-sistemici in area urbana: Prospettive di ricerca per la progettazione ambientale]",2016,"TECHNE","11",,,"59","65",,,10.13128/Techne-18402,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994481801&doi=10.13128%2fTechne-18402&partnerID=40&md5=3a669e5851f06b382e6204db19ddb027",Review,,Scopus,2-s2.0-84994481801
"Grosfeld, K., Lemke, P., Braesicke, P., Brauer, A., Dethloff, K., Kunz, M., Latif, M., Ratter, B., Sachs, T., Schmid, H.P., Treffeisen, R., Schwarze, R.","The Helmholtz regional climate initiative REKLIM from a polar perspective - A preface",2016,"Polarforschung","85","2",,"65","68",,,10.2312/polfor.2016.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976412690&doi=10.2312%2fpolfor.2016.001&partnerID=40&md5=4f739be9bcff2aca2cbc9bc748feab9e",Review,,Scopus,2-s2.0-84976412690
"Greenwood, D., Albani, F.","Brexit and climate change policy: Is the UK's energy trilemma set to become merely a dilemma?",2016,"Environmental Law and Management","28","5",,"201","205",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015776043&partnerID=40&md5=d5311e6c91ceb3c7fdf50aea2cbdbaf7",Review,,Scopus,2-s2.0-85015776043
"Zhang, J., Kim, Y.","Digital government and wicked problems: Solution or problem?",2016,"Information Polity","21","3",,"215","221",,,10.3233/IP-160395,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994259826&doi=10.3233%2fIP-160395&partnerID=40&md5=a1c2a7123e330bdc54095a6478fec820",Review,,Scopus,2-s2.0-84994259826
"Balbus, J.M., Tart, K.G.T., Dilworth, C.H., Birnbaum, L.S.","Changing the climate of respiratory clinical practice insights from the 2016 climate and health assessment of the U.S. global change research program",2016,"Annals of the American Thoracic Society","13","8",,"1202","1204",,,10.1513/AnnalsATS.201607-535ED,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012911859&doi=10.1513%2fAnnalsATS.201607-535ED&partnerID=40&md5=d40a9ec6a8611bc70b17f39ff747a300",Review,,Scopus,2-s2.0-85012911859
"Hasholt, B., van As, D., Knudsen, N.T.","Historical ablation rates on south-east Greenland glaciers measured in the 1933 warm summer",2016,"Polar Research","35","2016", 28858,"","",,,10.3402/polar.v35.28858,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011117113&doi=10.3402%2fpolar.v35.28858&partnerID=40&md5=9defaad2bd7f034e8643d380be78b3de",Review,,Scopus,2-s2.0-85011117113
"Dias, R., Detry, C., Bicho, N.","Changes in the exploitation dynamics of small terrestrial vertebrates and fish during the Pleistocene–Holocene transition in the SW Iberian Peninsula: A review",2016,"Holocene","26","6",,"964","984",,,10.1177/0959683615622547,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968662547&doi=10.1177%2f0959683615622547&partnerID=40&md5=e3c75fc66d50ed626f5ea509a10ce06a",Review,,Scopus,2-s2.0-84968662547
"Felgentreff, C., Pott, A.","Climatic turn in migration studies? Geographical perspectives on the relationship between climate and migration",2016,"Erde","147","2",,"73","80",,,10.12854/erde-147-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977120312&doi=10.12854%2ferde-147-5&partnerID=40&md5=aabb29f637833a82df9a49dab795439b",Review,,Scopus,2-s2.0-84977120312
"Sutyrina, E.N.","Peculiarities of the temperature regime of Lake Baikal derived from AVHRR data",2016,"Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa","13","5",,"121","130",,,10.21046/2070-7401-2016-13-5-121-130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997522608&doi=10.21046%2f2070-7401-2016-13-5-121-130&partnerID=40&md5=1b5c99fd5c12b87c329e1e889597f189",Review,,Scopus,2-s2.0-84997522608
"Manhas, P.S.","Climate disparity versus risk management: destination demand analysis",2016,"Worldwide Hospitality and Tourism Themes","8","5",,"560","568",,,10.1108/WHATT-06-2016-0037,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994666285&doi=10.1108%2fWHATT-06-2016-0037&partnerID=40&md5=dc314547b0149902d825af552d1bf030",Review,,Scopus,2-s2.0-84994666285
"Agrawal, V., Dhakad, S.S., Shrivastava, A.","Sustainable management of natural resources under protected cultivation: A review",2016,"International Journal of Agricultural and Statistical Sciences","12","1",,"123","126",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983432752&partnerID=40&md5=5cb83163767396c5c3717fa8e4d3346c",Review,,Scopus,2-s2.0-84983432752
"Nelken, K., Łaszewski, M.","Seasonal variability of thermal conditions of a river valley on the example of the Swider river valley [Sezonowa zmienność warunków termicznych doliny rzecznej na przykładzie doliny rzeki swider]",2016,"Prace i Studia Geograficzne","61","2",,"71","84",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027545786&partnerID=40&md5=8ea8099aa67e327322b1aec1cc2264f6",Review,,Scopus,2-s2.0-85027545786
"Brennan, G., Sayre-McCord, G.","DO NORMATIVE FACTS MATTER⋯ to WHAT IS FEASIBLE?",2016,"Social Philosophy and Policy","33","1-2",,"434","456",,,10.1017/S0265052516000194,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005949371&doi=10.1017%2fS0265052516000194&partnerID=40&md5=3995cdd1ab615fb1ee81a39ef46bc11d",Review,,Scopus,2-s2.0-85005949371
"Gilson, C.R.","The Origins and Development of the Term ""Little Ice Age""",2016,"Canadian-American Slavic Studies","50","1",,"41","60",,,10.1163/22102396-05001005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954122826&doi=10.1163%2f22102396-05001005&partnerID=40&md5=e2b89dfe68da2be67b3fd98a30990c4e",Review,,Scopus,2-s2.0-84954122826
"Gonzalez-Perez, M.A.","Climate change and the 2030 corporate agenda for sustainable development",2016,"Advances in Sustainability and Environmental Justice","19",,,"1","6",,,10.1108/S2051-503020160000019005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006415548&doi=10.1108%2fS2051-503020160000019005&partnerID=40&md5=0123450a680a9a59628e32a616a13a9d",Review,,Scopus,2-s2.0-85006415548
"Oliva, F., Vegas, E., Civit, S., Garrido, T., Fraile, J., Munné, A.","Trend Assessment for Groundwater Pollutants: A Brief Review and Some Remarks",2016,"Handbook of Environmental Chemistry","43",,,"25","62",,,10.1007/698-2015-407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951913065&doi=10.1007%2f698-2015-407&partnerID=40&md5=c740f24e15b107186e06e4683ee00822",Review,,Scopus,2-s2.0-84951913065
"Deng, H., Chen, C.","Common and symmetrical responsibility in climate change: A bridging mechanism for adaptation and mitigation",2016,"Journal of East Asia and International Law","9","1",,"99","119",,,10.14330/jeail.2016.9.1.05,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020502786&doi=10.14330%2fjeail.2016.9.1.05&partnerID=40&md5=aae7dec688328537d3034ef4b428bcb3",Review,,Scopus,2-s2.0-85020502786
"Karita, S.","Carbohydrate-binding modules in plant cell wall-degrading enzymes",2016,"Trends in Glycoscience and Glycotechnology","28","161",,"E49","E53",,,10.4052/tigg.1403.1E,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970046239&doi=10.4052%2ftigg.1403.1E&partnerID=40&md5=7c448a3f68e1e89f6c2612acea82ed4f",Review,,Scopus,2-s2.0-84970046239
"Sayilğan, Ç.","Expected effects of global temperature increase on wheat and the physiological indices of high temperature tolerance [Küresel sıcaklık artışının buğdayda Beklenen etkileri ve yüksek sıcaklığa Toleranslılığın fizyolojik göstergeleri]",2016,"Yuzuncu Yil University Journal of Agricultural Sciences","26","3",,"439","447",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011818271&partnerID=40&md5=6262fe547a7a3dc49c2196ce90817160",Review,,Scopus,2-s2.0-85011818271
"Balabina, V.I., Mishina, T.N.","Chalcolithic settlement and necropolis at tell yunatsite: 15 years later [Aşezarea şi necropola chalcolitice de pe tell-ul iunaţite: o privire dupǍ 15 ani]",2016,"Stratum Plus",,"2",,"81","97",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970956368&partnerID=40&md5=16c55358bc8d125412505fa2135b3abf",Review,,Scopus,2-s2.0-84970956368
"Zurfi, A., Zhang, J.","Exploitation of battery energy storage in load frequency control -A literature survey",2016,"American Journal of Engineering and Applied Sciences","9","4",,"1173","1188",,,10.3844/ajeassp.2016.1173.1188,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008602481&doi=10.3844%2fajeassp.2016.1173.1188&partnerID=40&md5=02db7cdd2f120c43271b612118d43217",Review,,Scopus,2-s2.0-85008602481
"Botic, K.","Neolithisation of Sava-Drava-Danube interfluve at the end of the 6600-6000 BC period of Rapid Climate Change: A new solution to an old problem",2016,"Documenta Praehistorica","43",,,"183","207",,,10.4312/dp.43.9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014967365&doi=10.4312%2fdp.43.9&partnerID=40&md5=19298854d1cbc3097169cc73ca89b8e8",Review,,Scopus,2-s2.0-85014967365
"GoŁab, J., Badach, E., Słowik-Opoka, E.","Spatial distribution of soil moisture in the area adjacent to the outlet of forest roads drainage devices [Przestrzenny rozkład wilgotności gruntu w obszarze przyegfym do wylotu urzadzeń odwadniajacych drogi leśne]",2016,"Sylwan","160","10",,"861","870",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014686643&partnerID=40&md5=b64a5021f138d5f40ba1b274bd142e20",Review,,Scopus,2-s2.0-85014686643
"Esen, E., Caliskan, A.O.","Company policies to adapt climate change plan: A case study on Turkey",2016,"Advances in Sustainability and Environmental Justice","19",,,"159","175",,,10.1108/S2051-503020160000019008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006445963&doi=10.1108%2fS2051-503020160000019008&partnerID=40&md5=cd8cf000a75ea936ebe5e7e09384a7e7",Review,,Scopus,2-s2.0-85006445963
"De Guttry, C., Döring, M., Ratter, B.","Challenging the current climate change - migration nexus: Exploring migrants' perceptions of climate change in the hosting country",2016,"Erde","147","2",,"109","118",,,10.12854/erde-147-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977138189&doi=10.12854%2ferde-147-8&partnerID=40&md5=f8433793d2d20d1f7cdaf01b5ac07c86",Review,,Scopus,2-s2.0-84977138189
"Mayer, S.","From an ethics of proximity to an ethics of connectivity: Risk, mobility, and deterritorialization in barbara kingsolver's flight behavior",2016,"Amerikastudien","61","4",,"489","505",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021440359&partnerID=40&md5=978f56faa69a14cb3502cdf11384db33",Review,,Scopus,2-s2.0-85021440359
"Shamshudinova, G.T.","A study of Kazakhstan's demographic history based on census records: Issues and prospects",2016,"Man in India","96","10",,"3793","3803",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997079143&partnerID=40&md5=6db0e60b6ce78d89106e79d14201d43c",Review,,Scopus,2-s2.0-84997079143
"Parducci, L., Tollefsrud, M.M.","Glacial survival of pine and spruce in northern Scandinavia [Gran och tall kan ha överlevt i Skandinavien under istiden]",2016,"Svensk Botanisk Tidskrift","110","6",,"381","387",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011116109&partnerID=40&md5=98c95b5d66fd8c6a8111752566a71600",Review,,Scopus,2-s2.0-85011116109
"Imanov, F.A., Verdiev, R.H.","Variation of River Flow to Caspian Sea from the territory of Azerbaijan Republic",2016,"Izvestiya Rossiiskaya Akademii Nauk, Seriya Geograficheskaya",,"4",,"90","95",,,10.15356/0373-2444-2016-4-90-95,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040810764&doi=10.15356%2f0373-2444-2016-4-90-95&partnerID=40&md5=c1c055cd642c9eff1e1f6c5c0666aba1",Review,,Scopus,2-s2.0-85040810764
"Spencer, S.A., Anderson, A., Bladon, K.D.","Long-term Watershed Research in Alberta",2016,"Forestry Chronicle","92","1",,"3","5",,,10.5558/tfc2016-001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963555138&doi=10.5558%2ftfc2016-001&partnerID=40&md5=c9e1426434eaa850c491c45bce687828",Review,,Scopus,2-s2.0-84963555138
"Grabundžija, A., Russo, E.","Tools tell tales - climate trends changing threads in the prehistoric pannonian plain",2016,"Documenta Praehistorica","43",,,"301","326",,,10.4312/dp.43.15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014914944&doi=10.4312%2fdp.43.15&partnerID=40&md5=a8ec59b0b23a4ce05dfe950d551f14e6",Review,,Scopus,2-s2.0-85014914944
"Palley, P.D., Parcero, M.E.","Economics",2016,"Water Environment Research","88","10",,"1905","1917",,,10.2175/106143016X14696400495893,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992038004&doi=10.2175%2f106143016X14696400495893&partnerID=40&md5=2f592dd6a585453bf0494caa48cde6e4",Review,,Scopus,2-s2.0-84992038004
"Łoś, A., Pietruszka, W.","The Campanian wine-making under the Antonines [Le vignoble campanien sous les Antonins]",2016,"Melanges de l'Ecole Francaise de Rome:Antiquite","128","2",,"521","558",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040779312&partnerID=40&md5=65d3b1b898848a5f43c209fe83b9f10c",Review,,Scopus,2-s2.0-85040779312
"Smith, P., Smith, J.","Influence of fire regime and other habitat factors on a eucalypt forest bird community in south-eastern Australia in the 1980s",2016,"Australian Journal of Zoology","64","5",,"312","326",,,10.1071/ZO16053,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015790916&doi=10.1071%2fZO16053&partnerID=40&md5=aab4017eddfc980f0fa8b2b8d25d9962",Review,,Scopus,2-s2.0-85015790916
"Ferreira, H.S., Serraglio, D.A., Mendes, R.L.M.","National policy on climate change and the protection of the Amazon forest",2016,"Environmental Policy and Law","46","6",,"419","424",,,10.3233/EPL-46605,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016184841&doi=10.3233%2fEPL-46605&partnerID=40&md5=f288c44a71de07b80390ce23983d6c16",Review,,Scopus,2-s2.0-85016184841
"El Mansouri, B., Kili, M., Chao, J., Fekri, A., Mridekh, A.","Mathematical models as tools for prevention and risk estimates of groundwater pollution: Contributions and challenges",2016,"Handbook of Environmental Chemistry","40",,,"175","191",,,10.1007/698-2013-240,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983134689&doi=10.1007%2f698-2013-240&partnerID=40&md5=18add1f5be6013952a7a37088ea95068",Review,,Scopus,2-s2.0-84983134689
"Herrera-Cano, C., Herrera-Cano, A.","Maldivian disaster risk management and climate change action in tourism sector: Lessons for the sustainable development agenda",2016,"Advances in Sustainability and Environmental Justice","19",,,"113","131",,,10.1108/S2051-503020160000019006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006483975&doi=10.1108%2fS2051-503020160000019006&partnerID=40&md5=71a2eb08540a915e26ce4609b502aae3",Review,,Scopus,2-s2.0-85006483975
"Sarmento, C.D., França, M.G.C., Eisenlohr, P.V., Oliveira-Filho, A.T.","Studies related to organic carbon stock in the Brazilian Cerrado: What have we learned so far?",2016,"Annual Research and Review in Biology","11","1", ARRB.28083,"","",,,10.9734/ARRB/2016/28083,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009446645&doi=10.9734%2fARRB%2f2016%2f28083&partnerID=40&md5=a7b28140f0d6fc776922ec0459437f05",Review,,Scopus,2-s2.0-85009446645
